symbol,time,actual,predict,model_01,sma_10,ema_5,isma_10
sprt,2021-03-24,4.58,5.01,2.481475140318503,3.2980000000000205,4.634031467366562,4.71699999999996
sprt,2021-03-25,5.01,4.78,4.326361685848909,3.58800000000002,4.759354311577708,5.2159499999999595
sprt,2021-03-26,4.78,4.26,4.557223988405363,3.8580000000000205,4.766236207718472,5.623499999999959
sprt,2021-03-29,4.26,4.41,4.246883750088259,4.07100000000002,4.5974908051456485,5.85599999999996
sprt,2021-03-30,4.41,4.59,4.539090375173387,4.30000000000002,4.534993870097099,6.093399999999959
sprt,2021-03-31,4.59,4.58,4.7294436660013,4.54400000000002,4.5533292467313995,6.332299999999959
sprt,2021-04-01,4.58,4.96,4.314305144274405,4.78500000000002,4.562219497820934,6.530699999999959
sprt,2021-04-05,4.96,4.98,5.05393410856313,5.06700000000002,4.69481299854729,6.791699999999959
sprt,2021-04-06,4.98,4.8,4.576308548288704,4.85500000000002,4.78987533236486,5.925699999999959
sprt,2021-04-07,4.8,4.94,4.588615955025327,4.69500000000002,4.7932502215765735,5.278349999999959
sprt,2021-04-08,4.94,5.04,5.250232469726088,4.73100000000002,4.842166814384383,5.15339999999996
sprt,2021-04-09,5.04,4.98,5.163677750028663,4.73400000000002,4.908111209589589,4.988999999999959
sprt,2021-04-12,4.98,4.97,4.694834139102889,4.754000000000021,4.932074139726393,4.9045999999999585
sprt,2021-04-13,4.97,4.46,4.505244809856897,4.825000000000021,4.944716093150929,4.968999999999959
sprt,2021-04-14,4.46,4.33,3.9407122873176905,4.830000000000021,4.78314406210062,4.901999999999958
sprt,2021-04-15,4.33,3.81,3.8483353010187415,4.804000000000021,4.6320960414004135,4.797999999999958
sprt,2021-04-16,3.81,3.42,3.3530033165412876,4.727000000000021,4.3580640276002764,4.614199999999959
sprt,2021-04-19,3.42,3.23,3.3486725354231046,4.573000000000021,4.045376018400185,4.303299999999959
sprt,2021-04-20,3.23,3.59,3.556586882962181,4.39800000000002,3.77358401226679,3.9343499999999594
sprt,2021-04-21,3.59,3.48,3.8814490889730986,4.277000000000021,3.7123893415111935,3.6945499999999596
sprt,2021-04-22,3.48,3.68,3.5714003463903667,4.131000000000021,3.6349262276741294,3.4195499999999597
sprt,2021-04-23,3.68,3.71,4.021239415337627,3.995000000000021,3.64995081844942,3.1903999999999595
sprt,2021-04-26,3.71,3.67,3.7434834584439054,3.8680000000000208,3.669967212299613,3.005799999999959
sprt,2021-04-27,3.67,4.02,3.8540199878853456,3.738000000000021,3.6699781415330754,2.843849999999959
sprt,2021-04-28,4.02,4.11,3.782645770466778,3.6940000000000204,3.7866520943553836,2.904249999999959
sprt,2021-04-29,4.11,3.8,4.050594093293948,3.6720000000000206,3.894434729570256,3.019049999999959
sprt,2021-04-30,3.8,3.78,3.858907075117761,3.67100000000002,3.862956486380171,3.1749499999999595
sprt,2021-05-03,3.78,3.43,3.551740169133747,3.70700000000002,3.8353043242534475,3.39484999999996
sprt,2021-05-04,3.43,3.2,3.4252906881225096,3.7270000000000203,3.700202882835632,3.5454999999999592
sprt,2021-05-05,3.2,2.93,3.038905706630533,3.688000000000021,3.5334685885570885,3.536349999999959
sprt,2021-05-06,2.93,3.08,3.2026958488433936,3.6330000000000213,3.3323123923713927,3.473549999999959
sprt,2021-05-07,3.08,2.925,3.020148262300873,3.573000000000021,3.2482082615809285,3.386849999999959
sprt,2021-05-10,2.925,2.94,2.9285741801143423,3.494500000000021,3.140472174387286,3.246624999999959
sprt,2021-05-11,2.94,2.86,3.021284309192711,3.4215000000000204,3.073648116258191,3.111599999999959
sprt,2021-05-12,2.86,2.48,2.4687363792139365,3.3055000000000208,3.002432077505461,2.879874999999959
sprt,2021-05-13,2.48,2.75,2.940538172196365,3.1425000000000205,2.8282880516703077,2.5517999999999588
sprt,2021-05-14,2.75,2.57,2.7649640860955316,3.03750000000002,2.802192034446872,2.3843249999999587
sprt,2021-05-17,2.57,2.62,2.782636417357304,2.9165000000000196,2.724794689631248,2.200399999999959
sprt,2021-05-18,2.62,2.48,2.514032866982107,2.83550000000002,2.689863126420832,2.1316249999999592
sprt,2021-05-19,2.48,2.52,2.6503609638271404,2.76350000000002,2.6199087509472214,2.090299999999959
sprt,2021-05-20,2.52,2.52,2.555815183018313,2.72250000000002,2.5866058339648146,2.1243749999999597
sprt,2021-05-21,2.52,2.56,2.6126679118667115,2.6665000000000196,2.5644038893098764,2.1203499999999598
sprt,2021-05-24,2.56,2.54,2.7207602968437503,2.6300000000000194,2.5629359262065847,2.15877499999996
sprt,2021-05-25,2.54,2.84,2.8185133765557886,2.5900000000000194,2.555290617471057,2.18349999999996
sprt,2021-05-26,2.84,2.83,2.871698370914397,2.5880000000000196,2.6501937449807045,2.28612499999996
sprt,2021-05-27,2.83,2.82,2.869329470624885,2.6230000000000193,2.71012916332047,2.45154999999996
sprt,2021-05-28,2.82,2.66,2.7470248260623453,2.6300000000000194,2.7467527755469803,2.5301749999999603
sprt,2021-06-01,2.66,3.34,3.0726107313965376,2.6390000000000193,2.717835183697987,2.5942999999999605
sprt,2021-06-02,3.34,2.98,3.049306395681801,2.711000000000019,2.9252234557986583,2.7929749999999607
sprt,2021-06-03,2.98,3.44,3.329366712997056,2.761000000000019,2.9434823038657725,2.9183499999999607
sprt,2021-06-04,3.44,3.4,3.354239397589777,2.8530000000000193,3.108988202577182,3.128774999999961
sprt,2021-06-07,3.4,3.68,3.5723692480785023,2.9410000000000194,3.2059921350514546,3.307599999999961
sprt,2021-06-08,3.68,3.54,3.8152197150306426,3.0530000000000195,3.36399475670097,3.524149999999961
sprt,2021-06-09,3.54,4.33,4.112097979006098,3.15300000000002,3.42266317113398,3.6896999999999616
sprt,2021-06-10,4.33,4.09,4.727813469011533,3.3020000000000196,3.725108780755987,3.9550999999999616
sprt,2021-06-11,4.09,4.27,4.193749140411262,3.42800000000002,3.8467391871706584,4.149349999999961
sprt,2021-06-14,4.27,4.29,4.130381902536365,3.5730000000000195,3.9878261247804394,4.370399999999962
sprt,2021-06-15,4.29,4.21,4.075279691399787,3.7360000000000197,4.088550749853627,4.613349999999962
sprt,2021-06-16,4.21,4.09,4.133982802524073,3.8230000000000204,4.129033833235752,4.664049999999962
sprt,2021-06-17,4.09,4.02,3.9654543093971433,3.934000000000021,4.116022555490502,4.765599999999962
sprt,2021-06-18,4.02,3.52,3.5443146742612694,3.9920000000000213,4.084015036993668,4.739749999999961
sprt,2021-06-21,3.52,3.56,3.4464174049162213,4.004000000000022,3.8960100246624454,4.610299999999961
sprt,2021-06-22,3.56,3.91,3.8035825754153536,3.992000000000022,3.7840066831082972,4.43944999999996
sprt,2021-06-23,3.91,3.91,3.9450940835967208,4.029000000000023,3.8260044554055317,4.40054999999996
sprt,2021-06-24,3.91,4.05,3.7960805474754475,3.987000000000023,3.8540029702703547,4.192799999999959
sprt,2021-06-25,4.05,3.9,4.036565732401928,3.9830000000000227,3.91933531351357,4.099549999999959
sprt,2021-06-28,3.9,4.08,4.132079259151805,3.946000000000022,3.912890209009047,3.9510999999999585
sprt,2021-06-29,4.08,3.86,3.873503587609463,3.925000000000022,3.968593472672698,3.8702499999999573
sprt,2021-06-30,3.86,3.97,3.8545516254910472,3.890000000000022,3.9323956484484657,3.7726999999999578
sprt,2021-07-01,3.97,4.38,4.165656624417823,3.8780000000000214,3.9449304322989773,3.7510999999999575
sprt,2021-07-02,4.38,4.92,4.476172625895613,3.9140000000000215,4.089953621532652,3.852799999999957
sprt,2021-07-06,4.92,4.27,4.401955797164938,4.054000000000022,4.366635747688435,4.195299999999957
sprt,2021-07-07,4.27,4.24,4.218452166258323,4.125000000000021,4.33442383179229,4.352849999999957
sprt,2021-07-08,4.24,4.43,4.547520477820272,4.158000000000021,4.302949221194861,4.415999999999957
sprt,2021-07-09,4.43,4.47,4.487401976018042,4.21000000000002,4.345299480796574,4.512549999999957
sprt,2021-07-12,4.47,4.27,4.304667600924603,4.252000000000021,4.386866320531049,4.577199999999958
sprt,2021-07-13,4.27,4.09,4.161435793742774,4.289000000000021,4.347910880354033,4.618249999999958
sprt,2021-07-14,4.09,4.14,4.137477630971251,4.2900000000000205,4.261940586902689,4.565999999999958
sprt,2021-07-15,4.14,3.99,4.180102871019109,4.318000000000021,4.221293724601793,4.571799999999959
sprt,2021-07-16,3.99,4.39,4.343776261858997,4.320000000000021,4.144195816401195,4.510499999999959
sprt,2021-07-19,4.39,4.51,5.052740548132359,4.321000000000021,4.2261305442674635,4.451949999999959
sprt,2021-07-20,4.51,4.95,4.566376633740656,4.280000000000021,4.3207536961783095,4.315549999999959
sprt,2021-07-21,4.95,5.48,6.014486521960827,4.34800000000002,4.530502464118873,4.452099999999959
sprt,2021-07-22,5.48,6.18,5.189296310740957,4.472000000000021,4.847001642745916,4.714999999999959
